Date,Open,High,Low,Close,Volume,QuoteVolume,TradeNum
"14/08/2017, 02:00:00",4261.48000000,4485.39000000,3850.00000000,4086.29000000,2843.43142600,12021576.48265154,13134
"21/08/2017, 02:00:00",4069.13000000,4453.91000000,3400.00000000,4310.01000000,4599.39662900,18978983.50987317,37826
"28/08/2017, 02:00:00",4310.01000000,4939.19000000,4124.54000000,4509.08000000,4753.84337600,21581679.92866748,35717
"04/09/2017, 02:00:00",4505.00000000,4788.59000000,3603.00000000,4130.37000000,6382.78774500,27307824.36893929,42372
"11/09/2017, 02:00:00",4153.62000000,4394.59000000,2817.00000000,3699.99000000,8106.70512700,30026796.42861788,50423
"18/09/2017, 02:00:00",3690.00000000,4123.20000000,3505.55000000,3660.02000000,5908.32335000,22501242.65454204,56785
"25/09/2017, 02:00:00",3660.02000000,4406.52000000,3653.69000000,4378.48000000,5782.30542400,23750419.76839855,71484
"02/10/2017, 02:00:00",4400.00000000,4658.00000000,4110.00000000,4640.00000000,4708.27295600,20366578.25125568,59658
"09/10/2017, 02:00:00",4640.00000000,5922.30000000,4550.00000000,5709.99000000,7913.92583700,42038755.95644524,61638
"16/10/2017, 02:00:00",5710.00000000,6171.00000000,5037.95000000,5950.02000000,12157.76944700,69446644.86619962,75969
"23/10/2017, 02:00:00",5975.00000000,6189.88000000,5286.98000000,6169.98000000,13133.99457000,75229774.73890872,74778
"30/10/2017, 01:00:00",6133.01000000,7590.25000000,6030.00000000,7345.01000000,11663.20964800,79517426.53915779,98387
"06/11/2017, 01:00:00",7345.10000000,7770.02000000,5325.01000000,5811.03000000,18916.31990000,126612916.75463176,132654
"13/11/2017, 01:00:00",5839.94000000,8123.15000000,5699.99000000,8038.00000000,19791.10101100,146293856.48316984,107207
"20/11/2017, 01:00:00",8057.11000000,9350.00000000,7801.00000000,9128.02000000,28921.85979200,240238717.93883664,129930
"27/11/2017, 01:00:00",9128.00000000,11825.00000000,8520.00000000,11165.41000000,48427.94965000,493261876.52474081,232180
"04/12/2017, 01:00:00",11165.41000000,17204.99000000,10802.00000000,14899.98000000,72469.97762700,1022228203.79649083,393420
"11/12/2017, 01:00:00",14946.26000000,19798.68000000,14666.56000000,18860.02000000,67851.48621500,1143594375.37658067,539238
"18/12/2017, 01:00:00",18860.04000000,19300.00000000,10961.00000000,13500.00000000,135385.44032200,1998479799.11456170,1007841
"25/12/2017, 01:00:00",13500.00000000,16498.05000000,11750.00000000,13716.36000000,116522.75432100,1636613418.33164790,1040980
"01/01/2018, 01:00:00",13715.65000000,17176.24000000,12750.00000000,16150.03000000,120239.39935900,1828148890.85411918,1087900
"08/01/2018, 01:00:00",16218.85000000,16322.30000000,11400.00000000,13474.99000000,137537.90456500,1919927016.02062138,1176645
"15/01/2018, 01:00:00",13477.98000000,14249.99000000,9035.00000000,11530.00000000,303127.50213700,3434833014.70379800,2359135
"22/01/2018, 01:00:00",11530.00000000,12244.00000000,9900.24000000,11879.95000000,198030.05111700,2184045152.49622084,1961464
"29/01/2018, 01:00:00",11879.95000000,11975.02000000,7930.00000000,8184.81000000,202016.40775900,1896352538.67067303,2082917
"05/02/2018, 01:00:00",8179.99000000,9065.78000000,6000.01000000,8063.88000000,340794.29213100,2608962030.92850646,3182111
"12/02/2018, 01:00:00",8063.82000000,11274.00000000,8053.00000000,10383.43000000,311863.06813700,3026660454.85449099,3359228
"19/02/2018, 01:00:00",10375.01000000,11786.01000000,9274.80000000,9590.00000000,350623.13291100,3657589238.53289945,2886657
"26/02/2018, 01:00:00",9590.00000000,11565.00000000,9350.00000000,11515.00000000,183970.99761400,1967477246.42707215,1604626
"05/03/2018, 01:00:00",11515.00000000,11710.00000000,8329.00000000,9533.57000000,282035.22538200,2719942892.64730906,2232004
"12/03/2018, 01:00:00",9533.57000000,9888.88000000,7322.00000000,8189.99000000,315835.15160600,2657745291.10901253,2450216
"19/03/2018, 01:00:00",8189.00000000,9177.01000000,8088.40000000,8470.15000000,285211.53951100,2464528929.91490584,1993351
"26/03/2018, 02:00:00",8470.14000000,8514.89000000,6430.00000000,6813.01000000,308729.49203100,2276980709.59205236,2021451
"02/04/2018, 02:00:00",6813.01000000,7520.00000000,6500.00000000,7018.00000000,232320.07049900,1616723766.06607239,1464142
"09/04/2018, 02:00:00",7011.04000000,8429.54000000,6611.00000000,8355.00000000,259877.02241400,1959208437.53564023,1648802
"16/04/2018, 02:00:00",8355.07000000,9035.00000000,7825.40000000,8787.02000000,233025.38619000,1952372499.38639334,1643201
"23/04/2018, 02:00:00",8785.70000000,9759.82000000,8651.62000000,9419.00000000,306668.07214000,2812613536.48155942,2118018
"30/04/2018, 02:00:00",9417.04000000,10020.00000000,8800.49000000,9659.01000000,222274.38854000,2089890919.30010291,1677081
"07/05/2018, 02:00:00",9661.02000000,9689.67000000,8153.00000000,8679.71000000,224151.29875100,1995981257.43474280,1724758
"14/05/2018, 02:00:00",8679.71000000,8879.99000000,7911.90000000,8526.98000000,182713.82601200,1528659945.07915334,1744095
"21/05/2018, 02:00:00",8526.97000000,8595.31000000,7231.11000000,7338.99000000,190894.60093900,1473706966.33428654,1586528
"28/05/2018, 02:00:00",7338.99000000,7786.69000000,7032.95000000,7714.26000000,211929.27076600,1580400448.72951901,1930065
"04/06/2018, 02:00:00",7714.26000000,7765.00000000,6622.81000000,6764.99000000,211352.73747800,1574558979.83733276,2117420
"11/06/2018, 02:00:00",6765.00000000,6922.00000000,6118.68000000,6449.61000000,234080.84117100,1532387822.70808579,1406168
"18/06/2018, 02:00:00",6444.06000000,6841.74000000,5750.00000000,6136.97000000,234147.62101500,1493387501.45827074,1413795
"25/06/2018, 02:00:00",6137.95000000,6528.99000000,5780.00000000,6356.81000000,207746.55900600,1282960927.49240566,1214054
"02/07/2018, 02:00:00",6360.82000000,6818.16000000,6271.62000000,6712.10000000,211526.01905800,1393368254.07600692,1322891
"09/07/2018, 02:00:00",6712.10000000,6802.06000000,6070.00000000,6353.01000000,192452.84988000,1225870847.47314433,1007888
"16/07/2018, 02:00:00",6354.15000000,7700.00000000,6330.40000000,7394.79000000,294313.22260400,2128249956.99732357,1602460
"23/07/2018, 02:00:00",7394.78000000,8491.77000000,7375.00000000,8211.00000000,288666.04714100,2332298260.58447165,1575619
"30/07/2018, 02:00:00",8210.99000000,8273.00000000,6882.29000000,7024.19000000,282090.10358400,2132225331.26565758,1404398
"06/08/2018, 02:00:00",7024.19000000,7160.00000000,5971.00000000,6308.33000000,334426.55074300,2169762287.52026111,1694989
"13/08/2018, 02:00:00",6308.56000000,6620.00000000,5880.00000000,6477.53000000,378189.29648700,2401304850.57815240,1813570
"20/08/2018, 02:00:00",6477.53000000,6882.54000000,6220.00000000,6700.00000000,286906.53931100,1870078552.63444254,1365251
"27/08/2018, 02:00:00",6700.00000000,7345.45000000,6646.50000000,7302.01000000,294674.91300500,2064905776.21966505,1542804
"03/09/2018, 02:00:00",7302.00000000,7410.00000000,6111.00000000,6250.81000000,306231.62342400,2060238359.34515521,1498673
"10/09/2018, 02:00:00",6252.26000000,6584.99000000,6169.68000000,6505.00000000,227428.18285400,1455546755.85411984,1205506
"17/09/2018, 02:00:00",6500.08000000,6839.03000000,6123.00000000,6708.00000000,244256.49012100,1590443498.59327462,1324448
"24/09/2018, 02:00:00",6706.81000000,6814.80000000,6325.02000000,6626.57000000,242598.87247100,1592066012.40530938,1308413
"01/10/2018, 02:00:00",6626.57000000,6697.00000000,6430.00000000,6615.26000000,141836.47648300,931813926.77497266,756048
"08/10/2018, 02:00:00",6615.26000000,6715.60000000,6205.00000000,6339.34000000,166310.81354400,1068868812.27913379,943296
"15/10/2018, 02:00:00",6339.34000000,7680.00000000,6300.00000000,6590.11000000,211592.62313900,1434684785.85105283,1219900
"22/10/2018, 02:00:00",6590.12000000,6639.00000000,6453.00000000,6489.93000000,75328.88538500,494030438.14773757,591416
"29/10/2018, 01:00:00",6489.93000000,6525.00000000,6245.02000000,6485.85000000,71945.40060700,459573574.67943707,751373
"05/11/2018, 01:00:00",6485.85000000,6615.15000000,6355.00000000,6449.81000000,76161.78188000,494186439.10114736,874399
"12/11/2018, 01:00:00",6450.71000000,6498.00000000,5403.42000000,5662.00000000,205081.18393800,1193362837.90360881,1444633
"19/11/2018, 01:00:00",5661.94000000,5664.00000000,3652.66000000,4085.78000000,496323.79998000,2227689691.73637045,2388695
"26/11/2018, 01:00:00",4088.69000000,4450.38000000,3689.12000000,4161.01000000,479458.79915100,1958210804.89459729,2077032
"03/12/2018, 01:00:00",4160.55000000,4179.00000000,3222.00000000,3545.37000000,406435.81785400,1482749121.29389788,1782210
"10/12/2018, 01:00:00",3548.49000000,3610.00000000,3156.26000000,3228.67000000,249791.79078700,836152010.42528735,1117299
"17/12/2018, 01:00:00",3229.22000000,4139.99000000,3216.00000000,3929.71000000,489096.27646700,1847570818.36198613,2458531
"24/12/2018, 01:00:00",3929.71000000,4198.00000000,3535.00000000,3801.91000000,332161.25544200,1265644273.27097719,2002072
"31/12/2018, 01:00:00",3803.12000000,4027.71000000,3630.33000000,3987.60000000,214860.90624200,814657329.25612980,1399286
"07/01/2019, 01:00:00",3987.62000000,4069.80000000,3441.30000000,3476.81000000,245887.27794800,927969289.15430455,1671905
"14/01/2019, 01:00:00",3477.56000000,3720.00000000,3467.02000000,3539.28000000,199395.79296500,716452001.87770063,1441654
"21/01/2019, 01:00:00",3539.26000000,3662.94000000,3434.85000000,3550.84000000,154566.45086100,549194588.04379181,1163997
"28/01/2019, 01:00:00",3550.05000000,3557.75000000,3349.92000000,3458.11000000,186574.10542300,642262558.33850544,1288715
"04/02/2019, 01:00:00",3458.11000000,3733.58000000,3373.10000000,3680.06000000,198350.67398800,696930950.57518930,1313535
"11/02/2019, 01:00:00",3679.75000000,3700.11000000,3568.11000000,3667.58000000,167995.80513900,608476271.54980941,1174687
"18/02/2019, 01:00:00",3667.62000000,4198.00000000,3655.00000000,3743.56000000,301384.22226000,1179944577.93464593,2007272
"25/02/2019, 01:00:00",3743.56000000,3888.00000000,3677.17000000,3807.75000000,190343.24672600,726304516.11421283,1369483
"04/03/2019, 01:00:00",3807.32000000,3971.75000000,3670.69000000,3916.82000000,207833.42997000,799736773.67252840,1353003
"11/03/2019, 01:00:00",3915.99000000,4056.98000000,3810.43000000,3981.14000000,185620.34481300,725510328.96129966,1303041
"18/03/2019, 01:00:00",3981.85000000,4069.32000000,3880.01000000,3992.18000000,156283.26348300,624615988.91417612,1144351
"25/03/2019, 01:00:00",3991.35000000,4140.00000000,3888.71000000,4103.95000000,178114.87504900,715252731.25724998,1291861
"01/04/2019, 02:00:00",4102.44000000,5275.01000000,4067.00000000,5170.27000000,420989.96873800,2046260260.72830678,2752257
"08/04/2019, 02:00:00",5170.27000000,5422.00000000,4861.22000000,5131.30000000,247866.40740500,1271184321.40452200,1730890
"15/04/2019, 02:00:00",5131.28000000,5333.42000000,4950.00000000,5256.14000000,168555.91174500,875025579.97905363,1265816
"22/04/2019, 02:00:00",5257.41000000,5600.00000000,5102.00000000,5307.52000000,247392.82390400,1329057592.82658380,1770258
"29/04/2019, 02:00:00",5309.81000000,5900.00000000,5178.80000000,5775.62000000,191971.58997500,1069857115.70259369,1509653
"06/05/2019, 02:00:00",5773.18000000,7521.78000000,5619.14000000,6967.31000000,313283.73422500,2043227205.83849326,2443585
"13/05/2019, 02:00:00",6968.24000000,8366.00000000,6870.00000000,8148.48000000,461287.69413900,3556014747.63429744,4024823
"20/05/2019, 02:00:00",8147.94000000,8740.00000000,7461.00000000,8614.43000000,341677.39881000,2706217167.17889253,3145385
