Date,Open,High,Low,Close,Volume,QuoteVolume,TradeNum
"01/08/2017, 02:00:00",4261.48000000,4745.42000000,3400.00000000,4724.89000000,10015.64027200,42538297.66482722,69180
"01/09/2017, 02:00:00",4689.89000000,4939.19000000,2817.00000000,4378.51000000,27634.18912000,110493081.58501816,228745
"01/10/2017, 02:00:00",4378.49000000,6498.01000000,4110.00000000,6463.00000000,41626.38846300,228736757.83148792,303389
"01/11/2017, 01:00:00",6463.00000000,11300.03000000,5325.01000000,9838.96000000,108487.97811900,892748838.39738990,577424
"01/12/2017, 01:00:00",9837.00000000,19798.68000000,9380.00000000,13716.36000000,408476.65839900,5975573892.33559395,3082883
"01/01/2018, 01:00:00",13715.65000000,17176.24000000,9035.00000000,10285.10000000,816675.56446700,9979686765.57534106,7214977
"01/02/2018, 01:00:00",10285.10000000,11786.01000000,6000.01000000,10326.76000000,1243940.85531000,11576600898.49658111,11684784
"01/03/2018, 01:00:00",10325.64000000,11710.00000000,6600.10000000,6923.91000000,1235326.31402000,10789435243.86019626,9237002
"01/04/2018, 02:00:00",6922.00000000,9759.82000000,6430.00000000,9246.01000000,1110964.01558100,8963408127.53916937,7421056
"01/05/2018, 02:00:00",9246.01000000,10020.00000000,7032.95000000,7485.01000000,914476.37788500,7717053810.96064344,7433740
"01/06/2018, 02:00:00",7485.01000000,7786.69000000,5750.00000000,6390.07000000,942249.76594400,6334765066.66844589,6911213
"01/07/2018, 02:00:00",6391.08000000,8491.77000000,6070.00000000,7730.93000000,1102510.43678600,7956324970.00891578,6137961
"01/08/2018, 02:00:00",7735.67000000,7750.00000000,5880.00000000,7011.21000000,1408159.81655600,9361010282.35265388,6947401
"01/09/2018, 02:00:00",7011.21000000,7410.00000000,6111.00000000,6626.57000000,1100653.42331500,7274119992.68028361,5764608
"01/10/2018, 02:00:00",6626.57000000,7680.00000000,6205.00000000,6371.93000000,629922.08621900,4151246611.55369120,3852914
"01/11/2018, 01:00:00",6369.52000000,6615.15000000,3652.66000000,4041.32000000,1210365.44961700,5762099746.49229576,6810319
"01/12/2018, 01:00:00",4041.27000000,4312.99000000,3156.26000000,3702.90000000,1591229.14717100,5893038392.79130150,7933979
"01/01/2019, 01:00:00",3701.23000000,4069.80000000,3349.92000000,3434.10000000,908244.14054000,3320676978.28286698,6315903
"01/02/2019, 01:00:00",3434.10000000,4198.00000000,3373.10000000,3813.69000000,861783.98672700,3202849295.15280277,5866928
"01/03/2019, 01:00:00",3814.26000000,4140.00000000,3670.69000000,4103.95000000,787190.48925000,3091934416.09679203,5549651
"01/04/2019, 02:00:00",4102.44000000,5600.00000000,4067.00000000,5320.81000000,1126961.31510100,5743659745.68371413,7878682
"01/05/2019, 02:00:00",5321.94000000,9074.26000000,5316.20000000,8555.00000000,1498409.89023000,11148664163.49330376,12978064
"01/06/2019, 02:00:00",8555.00000000,13970.00000000,7444.58000000,10854.10000000,1689489.64732600,17039339677.99757938,15717591
"01/07/2019, 02:00:00",10854.10000000,13147.08000000,9060.00000000,10080.53000000,1886176.06591500,20321356634.29785541,17005268
"01/08/2019, 02:00:00",10080.53000000,12330.70000000,9320.00000000,9587.47000000,1201961.57631600,12906016545.40441983,11862163
"01/09/2019, 02:00:00",9588.74000000,10905.87000000,7710.00000000,8289.34000000,1116856.47583600,10708237140.60371852,10290100
"01/10/2019, 02:00:00",8289.97000000,10370.00000000,7300.00000000,9140.85000000,1446755.85471600,12389851316.22327994,14098344
"01/11/2019, 01:00:00",9140.86000000,9513.68000000,6515.00000000,7541.89000000,1499118.77499500,12102536663.59667357,12471724
"01/12/2019, 01:00:00",7540.63000000,7750.00000000,6435.00000000,7195.23000000,1307026.46794000,9459519119.97038281,10826625
"01/01/2020, 01:00:00",7195.24000000,9578.00000000,6871.04000000,9352.89000000,1691323.13778200,14188275899.57744673,14894658
"01/02/2020, 01:00:00",9351.71000000,10500.00000000,8445.00000000,8523.61000000,1609726.15456400,15497862132.12530647,17837429
"01/03/2020, 01:00:00",8523.61000000,9188.00000000,3782.13000000,6410.44000000,3789768.91312500,24019544659.32284332,28381746
"01/04/2020, 02:00:00",6412.14000000,9460.00000000,6150.11000000,8620.00000000,2528373.69112100,18428838833.75182015,22386100
"01/05/2020, 02:00:00",8620.00000000,10067.00000000,8117.00000000,9448.27000000,2685340.07850800,24747877574.69989861,26310658
"01/06/2020, 02:00:00",9448.27000000,10380.00000000,8833.00000000,9138.55000000,1504745.51792200,14277079245.33860478,16545761
"01/07/2020, 02:00:00",9138.08000000,11444.00000000,8893.03000000,11335.46000000,1507827.21494000,14753365566.20898272,20753644
"01/08/2020, 02:00:00",11335.46000000,12468.00000000,10518.50000000,11649.51000000,1891193.00712800,21998484649.31154974,30195218
"01/09/2020, 02:00:00",11649.51000000,12050.85000000,9825.00000000,10776.59000000,1730389.16017900,18438729253.51499044,26134850
"01/10/2020, 02:00:00",10776.59000000,14100.00000000,10374.00000000,13791.00000000,1592619.95449200,19264173482.06265133,22613469
"01/11/2020, 01:00:00",13791.00000000,19863.16000000,13195.05000000,19695.87000000,2707064.91116500,45120124395.27153614,42912200
"01/12/2020, 01:00:00",19695.87000000,19888.00000000,17572.33000000,19286.91000000,867228.26853700,16324795767.95251662,15521083
