,Date,Price,HighR,LowR,VolumeR,Avg10,Avg20,Avg30
1930,"03/04/2020, 02:00:00",6793.86,1.0374073060086608,0.9717745140465068,15.319755917696273,0.954971842222243,0.8977369271665859,0.98114861556366
1931,"04/04/2020, 02:00:00",6732.97,1.0382357265812858,0.9876785430500953,10.840811876333921,0.9634341159993296,0.9174440848540809,0.9800309521652396
1932,"05/04/2020, 02:00:00",6857.41,1.005560408375757,0.973767063658145,7.245498954124079,0.9485756284078111,0.9117112000011639,0.9515659702424084
1933,"06/04/2020, 02:00:00",6772.78,1.0859853708521465,0.9988512841108083,17.43036106768565,0.9609529617084871,0.9359780621842111,0.951850544877189
1934,"07/04/2020, 02:00:00",7329.9,1.0177069264246443,0.9654974829124545,14.131866589994406,0.9011585424084921,0.8785981391287714,0.8724306379805084
1935,"08/04/2020, 02:00:00",7197.32,1.0309392940705708,0.993425330539701,10.567703789466078,0.9311061617379812,0.9073154312994256,0.8846229800351605
1936,"09/04/2020, 02:00:00",7360.26,1.0015841831674424,0.9657376233991734,8.300640523160865,0.9305982397360969,0.8953691853276897,0.8624597047749211
1937,"10/04/2020, 02:00:00",7283.54,1.0016763826381128,0.9253714539907791,14.37139404396763,0.9526073859689114,0.9122073195177044,0.8687478890759157
1938,"11/04/2020, 02:00:00",6858.92,1.0124480238871425,0.9855779043931114,6.629366315105003,1.0180949770517813,0.9735778373271566,0.917302529649954
1939,"12/04/2020, 02:00:00",6876.84,1.0436479545837913,0.9859179506866526,10.74165845082916,1.0188371403144474,0.9787536135783269,0.924978963205968
1940,"13/04/2020, 02:00:00",6903.79,1.0,0.9523754343628644,13.965586521751097,1.0164522675226222,0.9781089807192835,0.9277788480433689
1941,"14/04/2020, 02:00:00",6838.04,1.0204678533614895,0.9877508759820065,10.100646279489444,1.0277623412556818,0.9881963983831599,0.944818836976677
1942,"15/04/2020, 02:00:00",6868.57,1.0093804096049106,0.9616266559123661,8.964221809488729,1.0233565356398788,0.9851954628110338,0.9479387509578652
1943,"16/04/2020, 02:00:00",6621.25,1.0858976779309042,0.9768956012837455,18.88009930738154,1.059292882763829,1.0211188219746998,0.991363161537977
1944,"17/04/2020, 02:00:00",7101.99,1.0064953625673931,0.9818346688744986,7.621315963976294,0.984379307771484,0.9572284669508099,0.9326552604739418
1945,"18/04/2020, 02:00:00",7026.78,1.0378978707174553,0.998238168834089,7.0428479074341315,0.9924884513247892,0.9730962830770257,0.950386805905407
1946,"19/04/2020, 02:00:00",7248.6,1.0024211571889743,0.9733741688050106,6.299818438043208,0.960576111249069,0.9527548078249567,0.9262998831958349
1947,"20/04/2020, 02:00:00",7121.4,1.0138455921588452,0.9479877552166709,12.65895629651473,0.9754567922037806,0.974876569213916,0.9471365649076486
