Date,Open,High,Low,Close,Volume,QuoteVolume,TradeNum
"01/11/2017, 09:00:00",303.01000000,304.97000000,295.99000000,298.99000000,4460.46484000,1337207.54884430,4968
"01/11/2017, 17:00:00",298.63000000,300.79000000,286.34000000,287.01000000,2585.32985000,763434.85807650,3740
"02/11/2017, 01:00:00",287.30000000,293.00000000,274.73000000,281.11000000,4931.85410000,1405779.67651620,4700
"02/11/2017, 09:00:00",281.13000000,289.96000000,275.40000000,284.02000000,5890.71461000,1663478.08536990,6143
"02/11/2017, 17:00:00",284.05000000,289.99000000,281.00000000,283.12000000,2601.28849000,741571.89778720,2757
"03/11/2017, 01:00:00",283.12000000,292.17000000,282.00000000,290.36000000,2800.92106000,804874.63535030,2948
"03/11/2017, 09:00:00",290.36000000,299.24000000,285.00000000,297.16000000,3206.11841000,940685.41396000,3634
"03/11/2017, 17:00:00",297.16000000,307.00000000,292.96000000,304.08000000,2186.99518000,654737.58547130,2391
"04/11/2017, 01:00:00",304.09000000,304.09000000,292.11000000,297.81000000,3144.58122000,933235.85319480,2839
"04/11/2017, 09:00:00",296.86000000,304.99000000,296.85000000,299.88000000,2718.33932000,815529.18476260,3771
"04/11/2017, 17:00:00",300.67000000,300.70000000,296.11000000,298.04000000,1965.49690000,585179.72284800,2426
"05/11/2017, 01:00:00",298.10000000,302.14000000,297.04000000,297.87000000,2169.94749000,649227.58810460,2459
"05/11/2017, 09:00:00",298.85000000,300.16000000,294.00000000,295.78000000,3106.79996000,922975.89982390,3471
"05/11/2017, 17:00:00",295.73000000,297.10000000,293.13000000,295.53000000,1361.67374000,402229.52558450,1583
"06/11/2017, 01:00:00",295.19000000,296.84000000,290.11000000,293.94000000,2994.97116000,879919.73851720,2796
"06/11/2017, 09:00:00",293.84000000,305.58000000,293.72000000,301.34000000,2610.51322000,780760.73452330,2699
"06/11/2017, 17:00:00",301.33000000,304.95000000,296.12000000,297.97000000,1910.01665000,572802.13922210,2403
"07/11/2017, 01:00:00",297.25000000,302.00000000,295.20000000,298.75000000,2562.70565000,764477.46945110,2462
"07/11/2017, 09:00:00",299.82000000,303.52000000,287.00000000,290.22000000,4066.14991000,1191721.82849640,3728
