Date,Open,High,Low,Close,Volume,QuoteVolume,TradeNum
"17/08/2017, 02:00:00",4261.48000000,4349.99000000,4261.32000000,4349.99000000,82.08886500,353194.33293028,334
"17/08/2017, 10:00:00",4333.32000000,4485.39000000,4333.32000000,4352.34000000,238.18188300,1056739.95606691,1106
"17/08/2017, 18:00:00",4352.33000000,4369.69000000,4200.74000000,4285.08000000,474.87962900,2044835.76173487,1987
"18/08/2017, 02:00:00",4285.08000000,4340.62000000,4134.61000000,4300.25000000,524.58207200,2239760.30055707,2171
"18/08/2017, 10:00:00",4285.00000000,4371.52000000,4193.70000000,4236.89000000,372.10951300,1595054.39180141,1577
"18/08/2017, 18:00:00",4234.54000000,4297.75000000,3938.77000000,4108.37000000,303.19667900,1252143.61381303,1485
"19/08/2017, 02:00:00",4108.37000000,4184.69000000,3933.21000000,4033.47000000,221.26252700,906566.17644095,1078
"19/08/2017, 10:00:00",4033.47000000,4100.00000000,3850.00000000,3972.05000000,124.77162000,500140.30490616,801
"19/08/2017, 18:00:00",4036.19000000,4149.99000000,3953.40000000,4139.98000000,35.27561600,142777.25407440,274
"20/08/2017, 02:00:00",4120.98000000,4156.56000000,4044.00000000,4155.87000000,35.21519300,144629.49866384,354
"20/08/2017, 10:00:00",4155.87000000,4211.08000000,4032.62000000,4125.00000000,65.13320900,267949.06889329,396
"20/08/2017, 18:00:00",4125.00000000,4185.94000000,4069.13000000,4086.29000000,366.73462000,1517785.82276933,1571
"21/08/2017, 02:00:00",4069.13000000,4119.62000000,3953.40000000,4043.63000000,443.41327200,1799369.19692490,2131
"21/08/2017, 10:00:00",4043.63000000,4088.12000000,3911.79000000,4022.00000000,122.64111000,492783.52053459,933
"21/08/2017, 18:00:00",4005.99000000,4070.49000000,3918.80000000,4016.00000000,125.68867800,505078.99656779,908
"22/08/2017, 02:00:00",4016.00000000,4016.00000000,3400.00000000,3798.08000000,281.90686500,1070390.17887148,1666
"22/08/2017, 10:00:00",3798.08000000,3990.12000000,3750.08000000,3858.23000000,401.08965700,1552462.93876533,2937
"22/08/2017, 18:00:00",3858.23000000,4104.82000000,3853.47000000,4040.00000000,283.68833600,1129652.65450370,1891
"23/08/2017, 02:00:00",4040.00000000,4127.99000000,4013.89000000,4074.88000000,301.49798700,1229325.71310081,2108
"23/08/2017, 10:00:00",4081.63000000,4265.80000000,4057.00000000,4197.05000000,372.38459100,1560422.34864195,3654
"23/08/2017, 18:00:00",4226.94000000,4259.58000000,4069.80000000,4114.01000000,327.25398700,1358938.40407692,2867
"24/08/2017, 02:00:00",4147.00000000,4204.55000000,4085.01000000,4153.32000000,246.69961000,1021414.90419419,1692
"24/08/2017, 10:00:00",4153.80000000,4250.94000000,4136.33000000,4222.00000000,318.48383000,1333428.96677508,2978
"24/08/2017, 18:00:00",4223.06000000,4371.68000000,4178.22000000,4316.01000000,222.23531300,941632.54219549,1577
"25/08/2017, 02:00:00",4316.01000000,4370.00000000,4267.50000000,4329.00000000,242.61406900,1049847.50355262,2436
"25/08/2017, 10:00:00",4317.81000000,4422.29000000,4261.13000000,4394.36000000,238.63971600,1032642.98497561,3101
"25/08/2017, 18:00:00",4394.36000000,4453.91000000,4247.48000000,4280.68000000,92.35895500,402146.86083504,1017
"26/08/2017, 02:00:00",4280.71000000,4319.70000000,4228.99000000,4319.70000000,70.34585600,301474.10402223,689
"26/08/2017, 10:00:00",4319.70000000,4319.70000000,4221.14000000,4275.00000000,70.80806500,303217.38856551,606
"26/08/2017, 18:00:00",4275.00000000,4367.00000000,4212.41000000,4337.44000000,86.95414700,373174.24074436,965
"27/08/2017, 02:00:00",4332.51000000,4400.00000000,4293.42000000,4313.84000000,110.45858700,479722.70859871,1231
"27/08/2017, 10:00:00",4331.29000000,4352.34000000,4285.54000000,4325.00000000,92.41610600,399080.82670547,1311
"27/08/2017, 18:00:00",4290.01000000,4386.79000000,4290.01000000,4310.01000000,147.81789200,642776.52672139,1128
"28/08/2017, 02:00:00",4310.01000000,4330.36000000,4124.54000000,4261.90000000,167.69255300,710965.61579394,1542
"28/08/2017, 10:00:00",4261.90000000,4365.40000000,4226.93000000,4273.59000000,243.58058500,1045729.34856710,1449
"28/08/2017, 18:00:00",4317.20000000,4399.82000000,4273.59000000,4386.69000000,192.56847800,834965.56143849,1358
"29/08/2017, 02:00:00",4353.65000000,4404.07000000,4313.55000000,4329.02000000,207.31903300,904058.09116968,1512
"29/08/2017, 10:00:00",4328.12000000,4625.85000000,4328.12000000,4570.00000000,216.81600000,961915.80517435,1540
"29/08/2017, 18:00:00",4569.65000000,4624.99000000,4496.95000000,4587.48000000,179.40999500,816509.83948588,1107
"30/08/2017, 02:00:00",4564.52000000,4647.51000000,4527.45000000,4550.02000000,268.97648100,1235103.29463362,1558
"30/08/2017, 10:00:00",4550.00000000,4597.00000000,4416.01000000,4546.77000000,339.16530900,1535073.19909640,2537
"30/08/2017, 18:00:00",4555.00000000,4609.92000000,4516.87000000,4555.14000000,200.32698100,913538.19293121,1456
"31/08/2017, 02:00:00",4555.14000000,4628.12000000,4555.14000000,4592.16000000,212.64980600,975713.05640458,1444
"31/08/2017, 10:00:00",4603.58000000,4685.55000000,4572.64000000,4648.82000000,218.87200600,1015806.83578914,1551
"31/08/2017, 18:00:00",4648.82000000,4745.42000000,4638.98000000,4724.89000000,125.43499000,588358.83181812,1166
"01/09/2017, 02:00:00",4689.89000000,4767.00000000,4654.88000000,4707.50000000,176.87411200,833040.51633816,1164
"01/09/2017, 10:00:00",4715.00000000,4839.92000000,4708.09000000,4803.83000000,199.85436700,949989.83712100,1328
"01/09/2017, 18:00:00",4756.46000000,4885.55000000,4738.94000000,4834.91000000,183.93788700,882135.20578700,1508
"02/09/2017, 02:00:00",4796.16000000,4939.19000000,4473.35000000,4697.71000000,324.30813600,1535966.70306933,2744
"02/09/2017, 10:00:00",4701.02000000,4709.40000000,4354.61000000,4460.19000000,329.54436100,1500343.32590915,2397
"02/09/2017, 18:00:00",4465.12000000,4554.98000000,4286.87000000,4472.14000000,275.29609800,1221413.91583852,2334
"03/09/2017, 02:00:00",4508.50000000,4714.76000000,4467.88000000,4620.87000000,232.32164200,1070867.11393850,1949
"03/09/2017, 10:00:00",4610.52000000,4674.86000000,4298.33000000,4384.15000000,273.48503800,1217617.63049665,2512
"03/09/2017, 18:00:00",4351.02000000,4583.84000000,4345.01000000,4509.08000000,185.40951800,832568.00786666,1561
"04/09/2017, 02:00:00",4505.00000000,4527.49000000,4052.00000000,4186.96000000,357.24471600,1548560.02224750,2389
"04/09/2017, 10:00:00",4102.05000000,4437.68000000,4014.76000000,4015.03000000,740.92126500,3140233.29779729,4490
"04/09/2017, 18:00:00",4015.03000000,4300.95000000,3972.51000000,4100.11000000,296.47863300,1221154.17004495,2438
"05/09/2017, 02:00:00",4106.97000000,4190.40000000,3603.00000000,4190.40000000,500.57171600,1987273.22430675,4411
"05/09/2017, 10:00:00",4190.00000000,4298.00000000,4050.00000000,4151.00000000,467.19087400,1958974.42508953,3581
"05/09/2017, 18:00:00",4140.00000000,4484.99000000,4096.06000000,4366.47000000,261.17556700,1137205.53735443,2092
"06/09/2017, 02:00:00",4366.49000000,4522.81000000,4335.26000000,4461.29000000,353.72851100,1570102.96155829,3600
"06/09/2017, 10:00:00",4476.13000000,4619.47000000,4422.28000000,4619.43000000,436.89161700,1978863.98330437,4313
"06/09/2017, 18:00:00",4619.43000000,4662.87000000,4610.00000000,4619.77000000,16.74359800,77379.11058057,43
"07/09/2017, 02:00:00",4619.77000000,4661.93000000,4438.19000000,4510.25000000,153.11933300,691130.54731766,842
"07/09/2017, 10:00:00",4475.01000000,4759.25000000,4458.00000000,4755.00000000,257.71995900,1193621.14128118,1558
