Date,Open,High,Low,Close,Volume,QuoteVolume,TradeNum
"17/08/2017, 02:00:00",301.13000000,312.18000000,298.00000000,302.00000000,7030.71034000,2154655.30035660,4522
"18/08/2017, 02:00:00",302.00000000,311.79000000,283.94000000,293.96000000,9537.84646000,2858946.50935390,5658
"19/08/2017, 02:00:00",293.31000000,299.90000000,278.00000000,290.91000000,2146.19773000,620022.58986170,1795
"20/08/2017, 02:00:00",289.41000000,300.53000000,282.85000000,299.10000000,2510.13871000,742847.89455990,2038
"21/08/2017, 02:00:00",299.10000000,346.52000000,294.60000000,323.29000000,5219.44542000,1689472.34121400,3925
"22/08/2017, 02:00:00",321.04000000,330.41000000,144.21000000,309.80000000,7956.35088000,2454425.80331370,6577
"23/08/2017, 02:00:00",312.25000000,324.99000000,309.41000000,315.74000000,8665.72569000,2753464.94504080,8540
"24/08/2017, 02:00:00",315.74000000,328.04000000,314.01000000,323.42000000,6753.27192000,2159417.11415370,6495
"25/08/2017, 02:00:00",323.42000000,338.28000000,323.42000000,327.24000000,7125.96962000,2354162.03829400,7452
"26/08/2017, 02:00:00",327.24000000,335.44000000,323.41000000,330.79000000,4877.68521000,1601994.37731660,4400
"27/08/2017, 02:00:00",332.18000000,348.13000000,330.73000000,348.13000000,4635.43715000,1554477.35816030,4973
"28/08/2017, 02:00:00",348.11000000,351.00000000,331.95000000,346.00000000,4279.18170000,1463758.16910410,4526
"29/08/2017, 02:00:00",347.00000000,377.60000000,346.00000000,374.70000000,3032.13425000,1102069.62058090,3265
"30/08/2017, 02:00:00",374.70000000,393.71000000,362.05000000,385.93000000,4446.59608000,1679526.21251150,4812
"31/08/2017, 02:00:00",384.64000000,389.36000000,377.78000000,384.79000000,4435.86855000,1704441.39426660,4574
"01/09/2017, 02:00:00",386.44000000,394.39000000,383.18000000,388.46000000,4198.68434000,1635227.61376610,4124
"02/09/2017, 02:00:00",388.58000000,394.32000000,320.08000000,343.14000000,8240.32724000,2904008.46138610,8217
"03/09/2017, 02:00:00",343.56000000,367.28000000,320.08000000,341.77000000,5253.62211000,1801702.61780290,6153
"04/09/2017, 02:00:00",339.29000000,344.55000000,267.94000000,283.77000000,6737.81061000,2002446.18180200,7403
"05/09/2017, 02:00:00",286.81000000,321.52000000,235.55000000,312.09000000,8344.41924000,2397490.91783860,8999
"06/09/2017, 02:00:00",313.29000000,336.34000000,312.09000000,335.00000000,5486.30988000,1793962.85849940,7089
"07/09/2017, 02:00:00",335.01000000,342.50000000,320.17000000,334.49000000,3103.89745000,1027135.68695240,2635
"08/09/2017, 02:00:00",334.49000000,335.10000000,272.00000000,302.99000000,4915.75693000,1494309.88661630,3227
"09/09/2017, 02:00:00",300.01000000,307.00000000,281.66000000,296.74000000,2740.58822000,813750.35893590,1956
"10/09/2017, 02:00:00",296.72000000,302.78000000,261.03000000,293.50000000,4156.45099000,1181903.77219990,2494
"11/09/2017, 02:00:00",293.51000000,304.98000000,285.21000000,297.30000000,4829.64647000,1436811.81615690,3490
"12/09/2017, 02:00:00",297.78000000,316.46000000,286.01000000,293.96000000,5176.31402000,1573452.41245190,5279
"13/09/2017, 02:00:00",293.93000000,294.50000000,257.05000000,276.91000000,6451.22836000,1761080.89760690,4527
"14/09/2017, 02:00:00",275.76000000,283.77000000,215.00000000,215.21000000,12601.95676000,3110767.78056470,8166
"15/09/2017, 02:00:00",217.00000000,270.93000000,192.00000000,253.00000000,14223.89530000,3319311.82673500,9198
"16/09/2017, 02:00:00",255.99000000,271.81000000,235.51000000,249.31000000,10362.06011000,2647152.37237080,8859
"17/09/2017, 02:00:00",249.32000000,264.39000000,239.02000000,257.55000000,4614.53337000,1149704.29492940,5277
"18/09/2017, 02:00:00",257.53000000,306.22000000,257.11000000,294.57000000,4125.97051000,1182937.63357400,3440
"19/09/2017, 02:00:00",296.00000000,300.00000000,277.41000000,284.00000000,1869.90852000,535773.56520010,1896
"20/09/2017, 02:00:00",284.01000000,294.00000000,275.91000000,282.00000000,1060.56734000,302739.73375310,1431
"21/09/2017, 02:00:00",285.10000000,287.00000000,252.10000000,257.00000000,1912.55583000,516193.19706080,2751
"22/09/2017, 02:00:00",258.00000000,272.97000000,253.01000000,264.00000000,1464.51250000,382962.21794300,2144
"23/09/2017, 02:00:00",259.99000000,286.23000000,255.11000000,285.93000000,2824.33572000,788810.32442390,3901
"24/09/2017, 02:00:00",286.50000000,294.61000000,275.00000000,282.00000000,5575.54422000,1582877.48713290,8022
"25/09/2017, 02:00:00",282.00000000,299.00000000,281.34000000,294.42000000,5870.48035000,1705551.99210180,9165
"26/09/2017, 02:00:00",294.42000000,296.81000000,286.24000000,287.90000000,4566.92804000,1332125.16543960,7329
"27/09/2017, 02:00:00",289.91000000,313.00000000,286.13000000,309.74000000,5518.10382000,1641896.87436510,8208
"28/09/2017, 02:00:00",309.81000000,311.81000000,296.89000000,302.44000000,6600.90922000,2009233.88871050,10534
"29/09/2017, 02:00:00",302.44000000,303.00000000,274.00000000,292.22000000,11089.19902000,3213725.09039790,13098
"30/09/2017, 02:00:00",292.62000000,307.49000000,292.22000000,304.36000000,4020.60795000,1214456.83804620,8168
"01/10/2017, 02:00:00",305.13000000,306.00000000,294.00000000,303.95000000,5060.05758000,1518988.30299000,8900
"02/10/2017, 02:00:00",303.94000000,305.00000000,295.00000000,296.50000000,3710.83747000,1116501.22481220,7454
"03/10/2017, 02:00:00",298.15000000,301.99000000,283.18000000,292.48000000,5546.85702000,1622460.72677460,9327
"04/10/2017, 02:00:00",292.47000000,297.97000000,288.00000000,291.99000000,4014.88792000,1176260.21718690,7233
"05/10/2017, 02:00:00",290.00000000,297.44000000,285.53000000,294.81000000,3412.39016000,994768.49540650,6125
"06/10/2017, 02:00:00",294.78000000,310.80000000,293.78000000,310.80000000,3541.02359000,1063779.35392510,6064
"07/10/2017, 02:00:00",309.90000000,318.50000000,303.60000000,311.01000000,2165.79076000,672026.66853280,4289
"08/10/2017, 02:00:00",311.08000000,317.07000000,309.00000000,311.07000000,2960.93198000,923989.78755400,6247
"09/10/2017, 02:00:00",311.13000000,312.13000000,286.65000000,297.19000000,4885.37863000,1462524.62495310,8680
"10/10/2017, 02:00:00",297.35000000,308.56000000,293.00000000,298.64000000,6749.27468000,2028540.47292730,9392
"11/10/2017, 02:00:00",300.88000000,305.50000000,298.02000000,304.01000000,3724.68630000,1125331.50335720,4079
"12/10/2017, 02:00:00",304.01000000,310.00000000,302.71000000,303.99000000,7827.75596000,2397065.16336710,4956
"13/10/2017, 02:00:00",303.52000000,353.96000000,297.00000000,337.96000000,17925.36585000,5832987.25591010,9898
"14/10/2017, 02:00:00",337.96000000,349.80000000,335.00000000,342.00000000,7731.96469000,2655702.11454550,5703
"15/10/2017, 02:00:00",342.00000000,348.00000000,316.17000000,337.96000000,10011.34708000,3326752.59711660,6822
"16/10/2017, 02:00:00",337.50000000,354.00000000,332.78000000,335.19000000,8663.47097000,2956522.04178740,6586
"17/10/2017, 02:00:00",335.18000000,336.58000000,312.65000000,315.19000000,8146.74356000,2638150.88929040,6837
"18/10/2017, 02:00:00",315.19000000,318.00000000,284.68000000,309.70000000,12908.04540000,3915770.15446750,9801
"19/10/2017, 02:00:00",311.52000000,315.00000000,300.00000000,308.66000000,8678.74739000,2675399.86024250,6769
"20/10/2017, 02:00:00",308.66000000,311.18000000,302.00000000,304.51000000,8739.31764000,2667391.89975510,6812
"21/10/2017, 02:00:00",304.51000000,305.34000000,290.00000000,298.94000000,8591.63121000,2558677.41154280,6343
"22/10/2017, 02:00:00",298.99000000,306.99000000,290.00000000,293.79000000,7173.06893000,2120546.54702250,5828
"23/10/2017, 02:00:00",293.78000000,294.60000000,272.20000000,281.09000000,9658.78404000,2743010.98770280,6524
"24/10/2017, 02:00:00",282.27000000,310.00000000,275.50000000,297.38000000,14066.67924000,4253110.31958060,8026
"25/10/2017, 02:00:00",295.43000000,300.00000000,281.00000000,294.49000000,9703.09261000,2840747.38462630,6796
"26/10/2017, 02:00:00",294.10000000,299.76000000,291.03000000,294.71000000,7813.02717000,2306446.33373280,6557
"27/10/2017, 02:00:00",294.72000000,298.10000000,292.03000000,296.33000000,6272.14802000,1852704.41610560,5899
"28/10/2017, 02:00:00",296.14000000,297.00000000,290.10000000,291.87000000,5848.86589000,1715796.79419360,5589
"29/10/2017, 02:00:00",291.86000000,309.40000000,291.86000000,305.00000000,9019.13315000,2716332.81538860,6947
"30/10/2017, 01:00:00",305.00000000,316.00000000,302.10000000,307.25000000,8946.12026000,2751568.63653630,6421
"31/10/2017, 01:00:00",305.95000000,309.99000000,304.01000000,304.90000000,7640.41182000,2347542.86483170,7744
"01/11/2017, 01:00:00",304.89000000,305.90000000,286.34000000,287.01000000,9843.16660000,2948801.70630060,12038
"02/11/2017, 01:00:00",287.30000000,293.00000000,274.73000000,283.12000000,13423.85720000,3810829.65967330,13600
"03/11/2017, 01:00:00",283.12000000,307.00000000,282.00000000,304.08000000,8194.03465000,2400297.63478160,8973
"04/11/2017, 01:00:00",304.09000000,304.99000000,292.11000000,298.04000000,7828.41744000,2333944.76080540,9036
"05/11/2017, 01:00:00",298.10000000,302.14000000,293.13000000,295.53000000,6638.42119000,1974433.01351300,7513
"06/11/2017, 01:00:00",295.19000000,305.58000000,290.11000000,297.97000000,7515.50103000,2233482.61226260,7898
"07/11/2017, 01:00:00",297.25000000,303.52000000,287.00000000,291.78000000,9418.57881000,2765345.58277720,8788
"08/11/2017, 01:00:00",291.31000000,320.00000000,290.02000000,303.02000000,15961.85772000,4839176.80681300,14402
"09/11/2017, 01:00:00",303.60000000,329.00000000,299.50000000,317.87000000,11151.29946000,3527294.75033460,8208
"10/11/2017, 01:00:00",318.50000000,322.65000000,285.82000000,293.50000000,15597.16557000,4762536.58505160,9253
"11/11/2017, 01:00:00",293.52000000,318.00000000,291.91000000,310.02000000,10850.16279000,3282643.02778610,8646
"12/11/2017, 01:00:00",310.87000000,316.99000000,281.01000000,305.24000000,21123.15319000,6345603.77067890,13661
"13/11/2017, 01:00:00",304.00000000,318.88000000,303.70000000,312.99000000,15551.67434000,4852265.39556490,9066
"14/11/2017, 01:00:00",313.00000000,337.54000000,312.94000000,335.61000000,17709.22270000,5756893.45279360,11711
"15/11/2017, 01:00:00",335.60000000,339.00000000,324.00000000,331.33000000,15597.16131000,5178507.45727470,10036
"16/11/2017, 01:00:00",330.98000000,334.75000000,321.41000000,331.49000000,14145.71696000,4638262.26258350,9493
"17/11/2017, 01:00:00",331.49000000,334.60000000,323.84000000,331.23000000,18042.02544000,5954175.94002110,11548
"18/11/2017, 01:00:00",331.20000000,349.90000000,326.01000000,346.66000000,14361.49730000,4780354.33540800,10690
"19/11/2017, 01:00:00",346.66000000,373.56000000,343.07000000,354.15000000,19397.74898000,6895884.06240290,10509
"20/11/2017, 01:00:00",355.15000000,372.50000000,353.90000000,367.42000000,18277.01940000,6600961.95826400,11553
"21/11/2017, 01:00:00",367.42000000,375.50000000,350.02000000,362.12000000,26237.64398000,9556690.23124020,14762
"22/11/2017, 01:00:00",362.12000000,384.84000000,359.00000000,380.65000000,18121.58484000,6654403.08984950,10386
"23/11/2017, 01:00:00",380.63000000,425.00000000,370.02000000,405.00000000,25409.00111000,10084943.08955680,12731
"24/11/2017, 01:00:00",405.03000000,475.00000000,392.80000000,469.00000000,30398.35831000,13089282.21147210,15706
"25/11/2017, 01:00:00",467.57000000,484.47000000,450.00000000,461.82000000,21428.63117000,9958206.25645530,13282
"26/11/2017, 01:00:00",461.00000000,465.00000000,436.14000000,462.84000000,21691.11759000,9854650.94320160,13955
"27/11/2017, 01:00:00",462.84000000,486.94000000,453.00000000,472.31000000,23761.11416000,11199192.40160950,15797
"28/11/2017, 01:00:00",472.32000000,477.50000000,453.50000000,466.17000000,23967.24816000,11224970.93342870,12944
"29/11/2017, 01:00:00",466.17000000,515.00000000,385.00000000,421.70000000,51313.49571000,23657537.25119300,23835
"30/11/2017, 01:00:00",421.92000000,460.00000000,387.01000000,427.43000000,45184.22265000,19125706.00076650,22805
"01/12/2017, 01:00:00",428.05000000,465.97000000,413.74000000,457.51000000,33072.21995000,14471054.86973500,19944
"02/12/2017, 01:00:00",457.53000000,471.91000000,445.00000000,457.63000000,25796.14000000,11883272.79966420,18388
"03/12/2017, 01:00:00",457.31000000,485.90000000,440.11000000,460.30000000,24490.05997000,11436416.92419770,21404
"04/12/2017, 01:00:00",460.30000000,470.98000000,445.00000000,466.67000000,23182.65949000,10662508.84976440,20049
"05/12/2017, 01:00:00",466.66000000,468.67000000,445.21000000,452.26000000,25387.11695000,11663673.28648950,19373
"06/12/2017, 01:00:00",452.26000000,455.10000000,400.00000000,411.01000000,38638.76036000,16767914.25660970,24522
"07/12/2017, 01:00:00",413.50000000,427.61000000,375.01000000,406.33000000,41343.73269000,16842079.09190120,30163
"08/12/2017, 01:00:00",406.52000000,456.78000000,390.00000000,442.56000000,41064.60305000,17430991.95905210,42348
"09/12/2017, 01:00:00",442.56000000,488.00000000,426.40000000,460.00000000,41918.34044000,19341744.41303860,35517
"10/12/2017, 01:00:00",460.00000000,460.05000000,403.20000000,427.35000000,34919.25938000,15125760.61570250,32416
"11/12/2017, 01:00:00",427.35000000,512.00000000,427.35000000,508.70000000,29763.16644000,13776239.58265010,28773
"12/12/2017, 01:00:00",508.44000000,639.27000000,494.89000000,620.00000000,59387.02259000,33241867.03352950,66420
"13/12/2017, 01:00:00",622.00000000,705.69000000,539.93000000,683.99000000,57694.18773000,36344921.46479940,55759
"14/12/2017, 01:00:00",683.98000000,747.60000000,630.50000000,679.76000000,60919.26902000,41882857.09526100,51279
"15/12/2017, 01:00:00",679.76000000,689.00000000,594.60000000,674.95000000,39778.16165000,25891535.69694390,38469
"16/12/2017, 01:00:00",673.75000000,712.00000000,669.22000000,682.81000000,26866.05330000,18466770.73251090,25236
"17/12/2017, 01:00:00",681.80000000,728.00000000,680.33000000,707.64000000,31398.44760000,22242667.21533620,36094
"18/12/2017, 01:00:00",707.62000000,798.88000000,638.00000000,784.00000000,45673.70777000,32799947.57446940,40460
"19/12/2017, 01:00:00",784.00000000,864.90000000,729.01000000,798.00000000,69423.62125000,55123972.01609010,57020
"20/12/2017, 01:00:00",798.00000000,828.00000000,661.00000000,790.21000000,72526.28416000,55604509.75310120,58344
"21/12/2017, 01:00:00",794.62000000,845.99000000,705.98000000,782.41000000,78222.53998000,62052521.65090250,57627
"22/12/2017, 01:00:00",784.00000000,796.00000000,504.99000000,635.97000000,154630.49482000,98661808.48224840,113138
"23/12/2017, 01:00:00",635.15000000,714.99000000,627.97000000,640.34000000,79001.05634000,53738833.88061430,79260
"24/12/2017, 01:00:00",640.33000000,667.64000000,563.49000000,658.00000000,95431.94156000,59101715.15062930,108808
"25/12/2017, 01:00:00",659.40000000,744.00000000,599.99000000,714.95000000,78544.84102000,55108579.68400840,86060
"26/12/2017, 01:00:00",713.12000000,750.00000000,712.56000000,750.00000000,60052.47905000,44216631.90196370,78690
"27/12/2017, 01:00:00",750.00000000,766.05000000,693.18000000,739.89000000,51339.27820000,38102246.98666030,72364
"28/12/2017, 01:00:00",739.89000000,744.93000000,645.88000000,707.89000000,72679.61288000,50030889.11104550,94413
"29/12/2017, 01:00:00",709.50000000,757.87000000,703.00000000,733.99000000,64028.12647000,46838775.81758080,89024
"30/12/2017, 01:00:00",732.90000000,735.00000000,635.82000000,681.06000000,89879.99994000,61752153.66107810,123765
"31/12/2017, 01:00:00",680.01000000,740.00000000,672.86000000,733.98000000,62628.24458000,44570894.79906170,92610
"01/01/2018, 01:00:00",733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,40049370.59492610,75314
